"","GRM1","IL22RA2","PCMT1","PNISR","IFNGR1","RAB32","PDE7B","TNFAIP3","RAET1E","HBS1L","HIVEP2","RAET1G","USP45","TFB1M","ULBP2","PERP","ULBP1","STXBP5","CLDN20","NOX3","RAET1L","ULBP3","BCLAF1","PPP1R14C","ARID1B","MYCT1","VIP","FBXO5","ADAT2","CCNC","MTRF1L","PEX3","SNX9","MTHFD1L","UST","MAP7","OPRM1","REPS1","FUCA2","SYNJ2","MAP3K5","SUMO4","IPCEF1","PHACTR2","PPIL4","ZBTB2","PEX7","HECA","SCAF8","MCHR2","SIM1","KATNA1","IL20RA","CITED2","ASCC3","NMBR","TMEM181","LTV1","VTA1","DYNLT1","LATS1","ESR1","EZR","NUP43","PLAGL1","TAGAP","SF3B5","STX11","UTRN","SOD2","WTAP","GRIK2","ACAT2","TCP1","MYB","MRPL18","HACE1","IGF2R","SYNE1","LIN28B","PREP","LPA","PLG","MAP3K4","PRDM1","EPM2A","AGPAT4","ATG5","PACRG","FBXO30","QKI","PDE10A","MPC1","QRSL1","RNASET2","BEND3","PDSS2","FGFR1OP","CCR6","SEC63","KIF25","FRMD1","AHI1","OSTM1","THBS2","NR2E1","SNX3","PHF10","TCTE3","FOXO3","DLL1","PSMB1","TBP","SESN1","SMPD2","MICAL1","ZBTB24","AK9","FIG4","WASF1","CDC40","DDO","SLC22A16","CDK19","AMD1","GTF3C6","RPF2","ME1","REV3L","SNAP91","FYN","CYB5R4","TUBE1","LAMA4","NT5E","RFPL4B","HDAC2","HS3ST5","COL10A1","DSE","SYNCRIP","TRAPPC3L","RWDD1","HTR1E","CGA","KPNA5","GPRC6A","RARS2","ORC3","GOPC","NUS1","CNR1","PLN","RNGTT","MCM9","ASF1A","SRSF12","GABRR1","MAN1A1","GABRR2","UBE2J1","RRAGD","GJA1","HSF2","FABP7","MDN1","CLVS2","RNF217","TPD52L1","MAP3K7","EPHA7","HEY2","NCOA7","FUT9","UFL1","TRMT11","FHL5","NDUFAF4","KLHL32","CENPW","RSPO3","RNF146","FBXL4","ECHDC1","COQ3","PTPRK","LAMA2","EPB41L2","AKAP7","ARG1","MED23","ENPP3","OR2A4","ENPP1","CTGF","STX7","TAAR8","TAAR6","TAAR5","TAAR2","TAAR1","VNN1","VNN2","SLC18B1","RPS12","EYA4","TBPL1","SGK1"
"IRS-related events triggered by IGF1R",0.705725157532277,0.75847384276124,0,0,0.707787244408833,0,0.707992080598943,0.758622476557107,0.711149444705432,0,0,0.707845424506978,0.760383658767714,0,0.707845424506978,0.71478679502263,0.711149444705432,0.761963183663815,0,0.762004596554539,0.707845424506978,0.711149444705432,0,0.713913621883377,0.761575684412799,0.712052248230849,0.705342044185112,0.754730240724146,0,0.759425195239013,0,0,0.708193189092354,0,0.76309056947495,0,0.7560519784518,0.708775353349653,0,0.708041810154307,0.713121093449941,0,0.761428365832348,0.705445100606865,0,0,0,0,0,0.755080337017687,0,0,0.758512650531188,0.761348782717772,0.700877195781551,0.756307996262212,0.709081378046853,0.754013617795363,0.760089998436793,0.707437922774606,0.704918996023413,0.760274853916006,0.758512650531188,0.755429529689411,0.716114413479281,0.70443776550064,0.75589233751853,0,0.758092083500416,0.75884773621275,0.761055181246817,0.70953286960803,0.807466120821515,0.657494943846757,0.711329256704635,0,0.754634009466389,0.707914421191846,0,0.711254042132625,0,0.712844535775693,0.804723069405339,0.711742724778469,0.713988588924406,0.758944788026196,0,0.80816049231165,0,0.75464406661366,0.76093831563049,0.7069641956977,0,0,0,0,0,0.757156229276424,0.755893695909858,0,0.7043720477045,0,0.708333875447496,0,0.759011875372273,0.768400849070098,0,0.759659758356012,0.760215127758805,0.713252192276556,0.759539374975935,0.710417593352798,0.755745863950042,0.664218565093934,0.758493955234209,0,0,0.756746895565601,0.766275024515221,0.757609289874595,0.754997899121559,0,0,0.759887087351605,0,0.760365729751423,0,0.760360871483566,0.756877733823068,0.708819407746508,0.706966407247844,0,0,0.758518744107224,0.702152883210992,0,0.710715906204977,0.712333056933105,0,0.763807220774967,0,0,0,0.756183506345156,0.705075326367255,0,0.756228636560275,0,0.756438180977795,0.705632612197455,0,0.756195802106432,0.7087286145655,0.759767418359511,0,0.708991333924728,0,0,0,0.712268305053501,0.75461401069046,0.713941301957768,0.758892396606165,0.764074232919319,0,0,0,0.75464406661366,0.75839503450451,0.709912078354371,0.758272016913693,0.762942126293431,0.764872439017542,0,0.754623990926318,0,0,0,0,0,0.758557958700336,0.755271518882691,0.75464406661366,0,0,0.760005459602135,0.757609289874595,0,0.714801859014559,0.710516367061947,0.759772473678282,0.657444955912715,0.710985274139812,0.657021156917118,0.761917137533756,0.760278516189758,0.705342044185112,0.705342044185112,0.705342044185112,0.705342044185112,0.705342044185112,0,0,0,0.755284767828713,0,0.70992436227386,0.714872971736911
"Ca2+ pathway",0.770615307739638,0.600864763582715,0,0,0.71747708285086,0,0.715722443514257,0.655299962161402,0,0,0.712969491056799,0,0.660060091833719,0,0,0.592302445573325,0,0,0.646577435262581,0.71921800801584,0,0,0.648194046611847,0.654399616223337,0.708631112241729,0.7152951195376,0.772100288139498,0.708554563644663,0,0.707834083870057,0.589758273978841,0,0.715920451608969,0,0.648240706892507,0.603493689468818,0.770271847933807,0.716595650873361,0,0.715744880975197,0.718601231524447,0.595684459501819,0.659154411226851,0.603676128248261,0,0,0,0,0,0.769144929588444,0,0,0.600909773178191,0.710065077673552,0.590484538595376,0.775603429145692,0.722807156851102,0.652672061866665,0.656199141505441,0.64648372977346,0.774784489086662,0.826981010012562,0.718932540690874,0.770173113954375,0.593842229223874,0.721213072847384,0.650568245954416,0.656594910772399,0.719772676969969,0.717702011624499,0.646338883275784,0.719755249355533,0.589390385501111,0.77230841456753,0.768975422589966,0.589565762270154,0.709461505682295,0.715597134127694,0.770466655048452,0.714369353031677,0,0.661016094334343,0.712818563747146,0.647735208925245,0.591376679067402,0.658391276797333,0.657152323197589,0.657777330645746,0,0.70947317005082,0.645744503811774,0.714530293497321,0,0,0,0,0.659369424814012,0.713594828683483,0.770088270439062,0.595174066889791,0.643952267945194,0,0.713076423783558,0,0.64443596783531,0.654399616223337,0.722161948098464,0,0,0.768644847030666,0.655993889015603,0.771886536001545,0.706020856771308,0.594718173435378,0.721164537873882,0,0,0.712294756117139,0.664584776067855,0.718843228587589,0.649530868375655,0,0,0.70836979043524,0,0.592519271599881,0,0.708919289469869,0.655993889015603,0.716646745553216,0.759360171671553,0,0,0.645490760913328,0.709964399890754,0,0.77158297138609,0.72303049809309,0,0.649071885420783,0.651978245705693,0,0,0.77042439515004,0.771790946450861,0.595197341284285,0.771145055071244,0,0.654081194372728,0.656482251944854,0.659691810420532,0.770438655882925,0.715914101845247,0.592335737357708,0,0.707426773556703,0,0,0,0.725673009321349,0.709438310924756,0.715852353357922,0.763753297183133,0.726341326819144,0,0,0.65849102522043,0.70947317005082,0.653995944207995,0.769217058583866,0.719229704167813,0.711913051671816,0.727267093325067,0,0.709449886090743,0,0.651008299560942,0,0,0.70970477146691,0.659270542365547,0.710041163856894,0.70947317005082,0,0,0.723354392568849,0.718843228587589,0.648424976504274,0.722957904574563,0.719995596381904,0.708236860481286,0.656517665632789,0.778106655723919,0.656026139802254,0.711527126161819,0.654987057347086,0.772100288139498,0.772100288139498,0.776466620128404,0.772100288139498,0.772100288139498,0,0,0.665582890009584,0.712141218125083,0.711968697899767,0.59211034628939,0.773954004681213
"GABA B receptor activation",0.878805485229038,0,0,0,0.819167287403672,0,0.884079832249347,0.743520055408112,0,0,0,0,0,0,0,0,0,0,0,0.821538832630446,0,0,0,0,0,0,0.8805236544202,0,0,0,0,0,0.817366215926858,0,0,0,0.878408091393511,0.818147442786204,0,0.817163075162273,0.818623557394748,0,0.749635172913714,0,0,0,0,0,0.825636428275849,0.877104211300453,0,0,0,0,0,0.879524915209417,0.823489945743893,0,0,0.748365995162888,0,0.880326225170569,0.819006892556989,0.814096278939408,0,0.821645540239571,0.812476796882159,0.746909623285038,0.819205692309848,0.8165456279482,0.819404999946109,0.820433716412825,0,0.880764463266259,0.81770186164487,0,0,0.816992127396568,0.813067012197893,0,0,0,0.811932828265514,0.746664688245818,0,0,0,0,0,0,0,0.882700477053456,0,0,0,0,0.745001627012156,0.812830991297106,0.878195686438071,0,0.738449147428324,0,0.814102703274815,0,0,0,0.742848666686139,0,0,0.813098944914068,0,0.738338384208282,0.81228023880692,0,0.821589383743382,0,0,0.880113889747199,0,0.818130291196452,0.811276518282119,0,0,0,0,0.818479800537755,0,0.81662887555153,0,0.818206560943432,0.815050173638495,0,0,0,0.814851858215704,0,0.816228946022777,0,0,0,0,0,0,0.878584593337344,0.880165736323093,0,0.879418419611438,0,0,0.743211805472039,0.745374637333942,0.878601093455385,0.814357694854393,0.817676905265925,0,0,0,0,0,0.826032563064988,0,0.814405514955388,0.814813387464079,0.826198330266293,0,0,0,0,0.742285902087763,0.813808610654448,0.819350720078795,0,0.827269471332422,0,0,0,0,0,0,0,0,0,0,0,0,0.825967520245345,0.818130291196452,0,0.822507596926688,0.821538832630446,0,0,0.887473211286621,0,0,0.743432651270919,0.8805236544202,0.8805236544202,0.8805236544202,0.8805236544202,0.8805236544202,0,0,0,0.8111491180026,0,0,0.818898412069676
"Activation of GABAB receptors",0.878805485229038,0,0,0,0.819167287403672,0,0.884079832249347,0.743520055408112,0,0,0,0,0,0,0,0,0,0,0,0.821538832630446,0,0,0,0,0,0,0.8805236544202,0,0,0,0,0,0.817366215926858,0,0,0,0.878408091393511,0.818147442786204,0,0.817163075162273,0.818623557394748,0,0.749635172913714,0,0,0,0,0,0.825636428275849,0.877104211300453,0,0,0,0,0,0.879524915209417,0.823489945743893,0,0,0.748365995162888,0,0.880326225170569,0.819006892556989,0.814096278939408,0,0.821645540239571,0.812476796882159,0.746909623285038,0.819205692309848,0.8165456279482,0.819404999946109,0.820433716412825,0,0.880764463266259,0.81770186164487,0,0,0.816992127396568,0.813067012197893,0,0,0,0.811932828265514,0.746664688245818,0,0,0,0,0,0,0,0.882700477053456,0,0,0,0,0.745001627012156,0.812830991297106,0.878195686438071,0,0.738449147428324,0,0.814102703274815,0,0,0,0.742848666686139,0,0,0.813098944914068,0,0.738338384208282,0.81228023880692,0,0.821589383743382,0,0,0.880113889747199,0,0.818130291196452,0.811276518282119,0,0,0,0,0.818479800537755,0,0.81662887555153,0,0.818206560943432,0.815050173638495,0,0,0,0.814851858215704,0,0.816228946022777,0,0,0,0,0,0,0.878584593337344,0.880165736323093,0,0.879418419611438,0,0,0.743211805472039,0.745374637333942,0.878601093455385,0.814357694854393,0.817676905265925,0,0,0,0,0,0.826032563064988,0,0.814405514955388,0.814813387464079,0.826198330266293,0,0,0,0,0.742285902087763,0.813808610654448,0.819350720078795,0,0.827269471332422,0,0,0,0,0,0,0,0,0,0,0,0,0.825967520245345,0.818130291196452,0,0.822507596926688,0.821538832630446,0,0,0.887473211286621,0,0,0.743432651270919,0.8805236544202,0.8805236544202,0.8805236544202,0.8805236544202,0.8805236544202,0,0,0,0.8111491180026,0,0,0.818898412069676
"G alpha (q) signalling events",0.889522513439323,0.872540591921123,0,0,0.872290893462828,0,0.871302283393222,0.85302657198902,0.854804831076551,0,0,0.855029694214998,0.851198723564408,0.834683768657314,0.855029694214998,0.852733508151852,0.854804831076551,0.850588133366994,0.851091509507886,0.871837747040117,0.855029694214998,0.854804831076551,0,0.852333084483141,0.850484286796123,0.851902604704857,0.890133153587028,0.848992584121872,0,0.888216759725847,0.849653776400648,0,0.870908329622158,0,0.835305927437154,0,0.889517953768871,0.871135508210432,0,0.870849256855308,0.871315887473081,0,0.873470405624302,0.849921891085432,0,0,0,0,0,0.889066111623969,0.853318053861017,0.854741778068502,0.872555735919196,0.866407386840734,0.849531452868219,0.889696691380143,0.873098423325339,0.849127369206217,0.849899662248389,0.87160259366776,0.850302515336606,0.89007574171277,0.87224425108949,0.869999367545604,0.853251586139237,0.872194671642191,0.84928061089083,0.850491290685386,0.890985721187562,0.871630239544266,0,0.872521060918609,0.852810432693895,0.890203180126742,0.87186475174596,0.849589003613543,0.85075322290066,0.870799545722598,0.870366186681613,0.85159111987515,0,0.851950313544912,0.871904818010412,0.873080491349807,0.852422023322145,0.850637231477477,0.867317748162019,0.850740582737811,0,0.850757147512125,0.8502355656863,0.870901170755603,0,0,0,0,0.850707253336201,0.869754301232545,0.8894561870012,0,0.849441899708381,0,0.870124111523028,0,0.871666868544201,0.853147678188061,0.850205884822098,0.84973663289714,0,0.870482526752455,0.852094016620547,0.870446959611002,0.870939701828646,0.851459009597375,0.872282225844539,0,0,0.870148998392793,0.853800555779328,0.871812679363314,0.848931573227018,0.83373032139935,0.853057939259289,0.888397004384907,0,0,0.850381152728301,0.888045541711404,0.849830602678362,0.871152699605403,0.87109364828142,0,0,0.872880583140473,0.870506184481951,0,0.871436431997769,0.873934541001697,0.872098968864633,0.835585587049681,0.851919504111217,0,0,0.889569280041064,0.890029072004263,0,0.889680520053128,0,0.850032294239215,0.852562515842874,0.85081572369574,0.889574078229296,0.871150674462856,0,0,0.850471939094472,0,0,0,0.87428729644641,0.850745418756682,0.871007900664543,0.871606084585997,0.873774008998534,-0.0146910281081392,0.849942927636228,0.850937094980703,0.850757147512125,0.870639243175453,0.870064704443334,0.871326424973472,0.851499375392934,0.874006753592456,0,0.850749313354924,0,0.835085290295153,0.850213905654336,0,0,0.850486278650934,0.849203807683573,0.850757147512125,0,0,0.872915143385899,0.89067299754801,0.851505090797669,0.873520643218037,0.873157190689054,0.888352278567105,0.872924758391453,0.892154065309607,0.872759378850671,0.850617532417111,0.849950309836355,0.890133153587028,0.890133153587028,0.890133153587028,0.890133153587028,0.890133153587028,0,0,0.852961293399697,0.871296115758271,0,0.850836035757086,0.871305392879457
"Glycosaminoglycan metabolism",0.659624324910913,0.628892073184506,0,0,0.628517895405869,0,0,0,0,0.631006829091119,0,0,0,0,0,0.63384066160671,0,0,0,0.662932058297678,0,0,0,0,0,0,0.628562625234437,0.631589939515731,0,0.631548403493764,0,0,0.659708362883873,0.634019591200409,0.719471251892437,0,0.627640736877786,0.660048794218912,0,0.659619841245298,0.661396957294003,0,0.664288581179655,0,0,0,0,0,0,0.65888296924982,0,0.634677380234588,0.628914766746963,0.659845765926212,0,0.659937827327987,0.633034418662283,0.631170880981467,0,0.632749541901478,0,0.660753775980272,0.68842112350451,0.629959191453525,0.634617011095627,0.630318980195065,0.569744197920606,0.572782805422151,0.661183865520665,0,0,0,0,0.629512471394273,0.660528548726541,0,0.626851931844285,0.659545348189402,0,0,0,0.662633569474259,0.660718392981777,0.630932116912696,0.633373895802648,0,0,0.629889997171605,0,0.626857812947477,0,0,0,0,0,0,0,0.659028432269744,0.627548178228932,0,0.573846377831481,0,0.659582599860345,0,0.655981241386522,0,0,0,0.632420696995491,0.660901235519419,0.632902125869416,0.628134319330852,0.62802050148607,0.631930801845272,0.630920125653604,0,0,0,0,0.63171707287017,0.569221158496985,0,0,0,0,0,0,0.661037328001501,0,0.660074555843656,0.659036074268961,0,0,0.656657602124566,-0.022014778549044,0,0.627961133478206,0.689608232958656,0.66077390899193,0.690049370946605,0,0.631254342190431,0,0.627717650250204,0.628406657049044,0,0.659891420272005,0,0.631881356963276,0.630613198253792,0,0.62772484042441,0.687514694666346,0,0,0.630451658358938,0,0,0.630005144799714,0.632253816035428,0.626840237189549,0,0.661247063548754,0.664495738556505,0.602222325366794,0,0.573450851440808,0.626857812947477,0.628561370342985,0.660741886830986,0.661713829352815,0.633604994084965,0,0.659664084034636,0.626846073317368,0,0,-0.022014778549044,0,0,0,0,0.626857812947477,0,0,0.66345651039978,0.65612578191285,0.630579097791881,0.66563323541127,0.662465292493617,0,-0.022014778549044,0.663401416697035,0.77623155484406,0.630007870049473,0.571972135569571,0.628562625234437,0.628562625234437,0.628562625234437,0.628562625234437,0.628562625234437,0,0,0,0.629874539273522,0,0.63099726397203,0.632535019339547
"Arachidonic acid metabolism",0.828588449563363,0.785970513401739,0.833601127063066,0,0.785381973210862,0,0,0,0,0,0,0,0,0,0,0.792514144495369,0,0,0,0.832526973571927,0,0,0,0,0.785007710915655,0,0,0,0,0.787211130786752,0,0,0.783662725336373,0,0,0,0.828316071817839,0,0,0.829111400504118,0.830112429766015,0,0,0,0,0,0,0,0,0.827422379242787,0,0.835694749796243,0.786006207861279,0.788980400588218,0,0.829081554132685,0,0,0,0.832662473682251,0,0.829630780067193,0.831109342452085,0.828273561568781,0.793735256230167,0.740993301172095,0,0,0.785682323498149,0.83087053220932,0,0,0,0.784726312054975,0.83074486434406,0,0.782855111221974,0.783406321282265,0.739179843970551,0,0,0,0.780542119815089,0.742464521962643,0.791779973598268,0,0.831824744649853,0,0,0.782864361545732,0.784421474338744,0,0,0.749158419366962,0,0,0,0.829331735341762,0.828170487317706,0,0,0,0.8302033795659,0,0,0.791285334289446,0,0.783245487907061,0,0.829862717585323,0,0.783608743592983,0.785091143926882,0.789510146682783,0,0,0,0,0,0.831038514282594,0,0,0,0.787635968115632,0,0,0,0.788071743439786,0,0,0.827663196475488,0,0,0,0,0,0.784997764627856,0,0,0,0,0,0,0.828437048031468,0.737066179109491,0,0.829008560975034,0,0.786193780369313,0,0,0.8284483573789,0,0.739670340407071,0,0.78718361785215,0,0,0,0,0.782836716825718,0.787100405651057,0.831140837658499,0.79351144008769,0.788520280684694,0,0,0.782864361545732,0.785829636880319,0.829612079752558,0.831875008555599,0.790445919938339,0,0,0.782845896408196,0,0,0,0,0.739420408273674,0,0,0.782864361545732,0.789590947497532,0,0.789052774461033,0.738583914000669,0,0,0.790317773382602,0.787530549197447,0,0,0,0.78823898562077,0,0,0,0,0,0,0,0,0,0.783037278477392,0.741215795004072,0.788041795034243,0.7888516791227
"IGF1R signaling cascade",0.705725157532277,0.758021140484694,0,0,0.707334542132289,0,0.707992080598943,0.758622476557107,0.711149444705432,0,0,0.707845424506978,0.760383658767714,0,0.707845424506978,0.71478679502263,0.711149444705432,0.761963183663815,0,0.762004596554539,0.707845424506978,0.711149444705432,0,0.713595034856463,0.761575684412799,0.712052248230849,0.705342044185112,0.754730240724146,0,0.759425195239013,0,0,0.708193189092354,0,0.76309056947495,0,0.7560519784518,0.708775353349653,0,0.708041810154307,0.712899153855623,0,0.761297081237952,0.704166104563495,0,0,0,0,0,0.755080337017687,0,0,0.758059948254642,0.761348782717772,0.700868993398618,0.756307996262212,0.708910435365571,0.754013617795363,0.760089998436793,0.707279043481729,0.704905683908256,0.760274853916006,0.758512650531188,0.755429529689411,0.716114413479281,0.706175499749587,0.75589233751853,0.703973149621584,0.758092083500416,0.758688856919873,0.761055181246817,0.70953286960803,0.807466120821515,0.657494943846757,0.711158314023353,0,0.754634009466389,0.707914421191846,0,0.711254042132625,0,0.712844535775693,0.804723069405339,0.711742724778469,0.713988588924406,0.758944788026196,0,0.80816049231165,0,0.75464406661366,0.76093831563049,0.7069641956977,0,0,0,0,0,0.757156229276424,0.755893695909858,0,0.7043720477045,0,0.708333875447496,0,0.759011875372273,0.768400849070098,0,0.759659758356012,0.760215127758805,0.712752288254428,0.759539374975935,0.710417593352798,0.755745863950042,0.664218565093934,0.7582159908064,0,0,0.756746895565601,0.766275024515221,0.757609289874595,0.754997899121559,0,0,0.759887087351605,0,0.760365729751423,0,0.760360871483566,0.756877733823068,0.708819407746508,0.706744467653526,0,0,0.758518744107224,0.70190615601746,0,0.710715906204977,0.712333056933105,0,0.763807220774967,0,0,0,0.756183506345156,0.705075326367255,0,0.756228636560275,0,0.756267238296516,0.705632612197455,0,0.756195802106432,0.708710476241285,0.759767418359511,0,0.708991333924728,0,0,0,0.712268305053501,0.75461401069046,0.713782422664891,0.758892396606165,0.764074232919319,0,0,0,0.75464406661366,0.75839503450451,0.709912078354371,0.758272016913693,0.762942126293431,0.764872439017542,0,0.754623990926318,0,0,0,0,0,0.758557958700336,0.755271518882691,0.75464406661366,0,0,0.75987417500774,0.757609289874595,0,0.714783720690344,0.710516367061947,0.759772473678282,0.657198228719181,0.710967135815597,0.656774429723584,0.761917137533756,0.760278516189758,0.705342044185112,0.705342044185112,0.705342044185112,0.705342044185112,0.705342044185112,0,0,0,0.755284767828713,0,0.70992436227386,0.714872971736911
"Phospholipase C-mediated cascade; FGFR2",0.755336515414446,0.76127805665357,0,0,0.759870991618475,0,0,0.765877831005761,0.657405993288608,0,0,0.658673109881762,0.766145171751139,0,0.658673109881762,0,0.657405993288608,0,0,0.651037782976079,0.658673109881762,0.657405993288608,0,0,0,0,0.641414814310566,0.753713450332691,0,0,0,0,0.758674884711776,0,0,0,0.637948128294015,0.759955048996595,0,0.758342006305843,0.763757589750482,0,0.774143187494764,0,0,0,0,0,0,0.752548707883238,0,0,0.761363393945302,0,0,0.756515415698393,0,0.75213761487456,0.767582657036521,0.765076575615401,0,0.759583724092452,0.761363393945302,0.75331657362088,0,0.650217159634728,0.75433427617844,0,0.762956275507231,0,0.765687237247729,0,0.761637522416179,0.641809417850505,0.762247244879018,0,0.755585077091172,0.758061881241519,0,0,0,0,0.759450669210895,0.653734512171349,0,0.762981131859192,0.646336562827535,0.64851704514022,0,0.755607192500322,0,0,0,0,0,0,0,0.861129911707247,0.754337263246165,0,0,0,0.754258846109467,0,0.761194059985896,0,0,0,0,0.75313569863187,0.767193502425849,0.757386839782998,0.754012184554474,0,0.763839981152554,0,0,0.756213427427332,0.660428344639063,0.762949294743196,0.752367429061984,0,0,0,0,0.764171151075395,0,0,0.758435732631312,0.760051923486459,0.754879681584514,0,0,0.652884416322287,0,0,0.646379076712239,0.658855501495536,0,0,0,0,0,0.638237354761325,0.640828308663295,0,0.756340905747291,0,0.763567071683542,0,0,0.638264392825312,0,0.762855479655307,0.648596687232341,0,0,0,0,0.657405993288608,0.755541100295339,0,0.764949161297508,0,0,0,0,0.755607192500322,0.763855474780038,0.75953901591572,0.764949161297508,0,0,0,0.755563046578264,0,0,0,0,0,0.762130504083479,0.754903707133987,0.755607192500322,0,0,0.771014253154113,0.761194059985896,0,0,0.651037782976079,0,0,0.65280276697665,0,0,0,0.641414814310566,0.641414814310566,0.641414814310566,0.641414814310566,0.641414814310566,0,0,0,0.752998245998485,0,0,0.766025115765578
"Transport of inorganic cations/anions and amino acids/oligopeptides",0.870947096757209,0,0,0,0.838226946516394,0,0.839686144413387,0,0,0,0,0,0,0,0,0,0,0,0,0.874742537930971,0,0,0,0,0.873919154412872,0,0.837907997667255,0,0,0,0.809346275088472,0,0.871430170478784,0.874742537930971,0,0,0.836850181750033,0.871820796612987,0,0.87132859679296,0.872981094406367,0,0.876685717728809,0,0,0,0,0,0,0.870096432126325,0,0,0,0,0,0.871306823446971,0,0,0.842279659649982,0,0,0.871707491458674,0.903989830942493,0.837852443150627,0,0,0.838162982368556,0.874787310638561,0.838278624788509,0,0,0.842002895062136,0,0,0.839655293138352,0.809234900404702,0,0.871243120130108,0,0,0,0,0.871666891424259,0,0,0.840811224690767,0,0,0,0,0,0.838996444383981,0,0,0,0,0,0.87148933414304,0.836743975818124,0,0,0,0.870899219568696,0,0,0,0,0,0,0.872412281078935,0,0,0,0,0,0,0,0.837703108667046,0,0.83863066429526,0.83756282354927,0,0,0,0.875917473741735,0,0,0,0,0.871850356652997,0.870272111670476,0,0,0.873344687573714,0.837610222757388,0,0.870861517032143,0,0,0,0,0,0,0.836938435592273,0.837729032798137,0,0.87125357391612,0,0,0,0,0.836946685919624,0.902949753967963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872475374847675,0.87169384931723,0.872809099621452,0,0,0,0,0,0,0.872294987509431,0,0,0,0,0,0,0,0.875730962514844,0.872734453285587,0,0.876615998074174,0.840638748940645,0,0.838815378163378,0.874055109498851,0.838531013465179,0,0.873048768088009,0.837907997667255,0.837907997667255,0.837907997667255,0.837907997667255,0.837907997667255,0,0,0,0.83657254072563,0,0,0
"Transcriptional Regulation by VENTX",0.487195154489597,0.482083495691123,0,0,0.492961014471537,0,0.398322583836827,0.491239991549811,0,0,0.495858309998942,0,0.492199948161825,0.502304132716722,0,0.490295673840932,0,0,0.301510444324376,0.496257582763382,0,0,0.394555943053397,0.314091113159324,0.493968567409754,0.498006411765277,0.39486825654652,0.483547710088937,0,0.578192729307633,0.39537479500535,0,0.488538104817497,0,0.394630988305058,0,0.47685660110587,0.489624049822545,0,0.488255728839275,0.49136075014075,0.397870737216474,0.500584767415015,0,0.398275375970536,0,0,0.499978114692805,0.393954899508468,0.484830297338487,0,0,0.482155886091948,0.495034254894401,0.397326672632265,0.488195198694847,0.311614628879273,0.480317538534066,0.487652096754863,0.492893690574439,0.399378120728193,0.579463984081419,0.38538752564542,0.482237097811212,0.492772158120983,0.39655495664648,0.392915699990184,0,0.488440840266379,0.494937813103174,0.402546254061955,0.306915084726622,0.491051267897436,0.487354416128299,0.668470065102086,0.395065172143646,0.572432147888638,0.488018102764248,0.485161833915238,0.496517471291011,0,0.405216958455605,0.49260446100068,0.401646741906497,0.488806733366666,0.489515938494333,0,0.487397445857857,0,0.572450908073081,0.494479262078499,0.396405210071134,0,0,0,0,0,0.489547032471143,0.476561347431923,0.405529973779364,0.297288302082708,0,0.3889000042757,0,0.492164025551416,0.506699945839962,0.49418683624968,0.495029537952207,0,0.578015037760348,0.495764326065983,0.483126028918677,0.490554889764972,0.484203394855986,0.491844705224572,0,0,0.394509757047285,0,0.492164025551416,0.391247251786202,0,0,0.579054323653646,0.402373751477942,0.401260179902886,0.393294125158033,0.493191446345499,0.485660141511086,0.489706227063101,0.492618283510835,0,0,0.493860483671028,0.380452739960647,0,0.487202134725362,0,0.391843619424063,0.395967799848976,0.403829939101087,0,0,0.477101947770534,0.394370732216526,0.399911883542077,0.488047164405829,0,0.49268807687089,0.486003482482483,0,0.477124883772484,0.393463934480513,0.400144114704167,0.396276031287254,0.493412849344712,0,0,0,0,0.572394843003367,0.387606621202717,0.489755218514751,0.590970116092653,0.501012857881526,0,0.305145960700271,0.572450908073081,0.492932725081901,0.49119046376921,0.493860483671028,0.49232812967356,0.504223461559911,0,0.572413459720459,0,0.402653141146023,0,0,0.482796342504116,0.488794363150336,0.482663974931525,0.572450908073081,0.389531655979422,0,0.497930537283268,0.492164025551416,0.391659534858161,0.403948260203659,0.587901447087846,0.578840528071911,0,0.398748290276603,0,0.496094440341676,0.390537528263404,0.39486825654652,0.39486825654652,0.39486825654652,0.39486825654652,0.39486825654652,0,0,0,0.476182326355619,0.486437489245843,0.498561550958727,0.495617652424803
